0.104081203346,92.9247074871,209.012480196
0.11055146303,92.520351805,208.677653418
0.115519405389,92.1180641747,208.343532841
0.118672803859,91.7182812782,208.009727269
0.119831114278,91.3214397972,207.675845502
0.118969104366,90.9279764136,207.341496343
0.116212505484,90.5383278092,207.006288594
0.111808507301,90.1529306657,206.669831057
0.106080894478,89.7722216652,206.331732534
0.0993820837967,89.3966374893,205.991601828
0.0920522090609,89.02661482,205.64904774
0.0843907846435,88.6625903389,205.303679073
0.0766418274052,88.3050007281,204.955104628
0.0689901783293,87.9542826692,204.602933208
0.0615654679482,87.6108728441,204.246773615
0.0544502542798,87.2752079347,203.88623465
0.0476896505565,86.9477246228,203.520925116
0.0413007116974,86.6288595902,203.150453816
0.035280663257,86.3190495187,202.77442955
0.029613632072,86.0187310901,202.392461122
0.0242758852296,85.7283409864,202.004157333
0.0192397591197,85.4483158892,201.609126985
0.0144765236523,85.1790924805,201.206978881
0.0099584265348,84.9210231008,200.797383005
0.0056601315923,84.6735856868,200.380643637
0.00155972316848,84.4357406373,199.957440487
-0.00236059386477,84.206441596,199.528458162
-0.006114007288,83.9846422069,199.09438127
-0.00970876526674,83.7692961137,198.655894419
-0.0131479667198,83.5593569603,198.213682216
-0.0164294637195,83.3537783905,197.768429269
-0.0195458816205,83.1515140483,197.320820186
-0.0224847740247,82.9515175773,196.871539576
-0.0252289360047,82.7527426216,196.421272045
-0.0277568998002,82.5541428248,195.970702201
-0.0300436320264,82.3546718309,195.520514653
-0.032061440137,82.1532832838,195.071394008
-0.0337810789229,81.9489308272,194.624024873
-0.0351730265683,81.7405681049,194.179091858
-0.0363150436021,81.527148761,193.737279568
-0.0372978013264,81.3076264391,193.299272614
-0.0381129856579,81.0809611631,192.865754794
-0.0387540981724,80.8463973983,192.437373928
-0.0392166476274,80.6035716796,192.014728241
-0.0394982794228,80.3521491444,191.598412337
-0.0395988352784,80.0917949304,191.189020821
-0.0395203394018,79.8221741753,190.787148299
-0.0392669117347,79.5429520167,190.393389376
-0.0388446131048,79.2537935922,190.008338657
-0.0382612308939,78.9543640394,189.632590747
-0.0375260168284,78.6443284959,189.266740253
-0.036649390492,78.3233520995,188.911381778
-0.0356426230406,77.9910999876,188.567109929
-0.0345175153902,77.647237298,188.23451931
-0.0332860839804,77.2914291682,187.914204528
-0.0319602652922,76.9233407359,187.606760186
-0.0305516478875,76.5426371388,187.31278089
-0.0290712380825,76.1489835143,187.032861246
-0.0275292627306,75.7420726119,186.767561251
-0.0259350101504,75.3223381888,186.516512122
-0.0242967081416,74.8910191303,186.278335931
-0.0226214363699,74.4493947854,186.051604032
-0.0209150691816,73.9987445028,185.83488778
-0.0191822441421,73.5403476316,185.62675853
-0.0174263512017,73.0754835206,185.425787636
-0.0156495373388,72.6054315186,185.230546451
-0.0138527217222,72.1314709745,185.039606332
-0.012035616813,71.6548812372,184.851538632
-0.0101967513248,71.1769416556,184.664914705
-0.00833349152701,70.6989315785,184.478305907
-0.00644205798003,70.2221303549,184.290283591
-0.00451753540626,69.7478173335,184.099419112
-0.00255387402911,69.2772718633,183.904283825
-0.000543881359119,68.8117732932,183.703449084
0.00152079589742,68.352600972,183.495486243
0.00364969934425,67.9010342485,183.278966658
0.00585359440997,67.4583080236,183.052510666
0.00805501224229,67.0248583219,182.815618998
0.0101744598823,66.6004296592,182.568554458
0.0122190385707,66.1847437167,182.311605013
0.0141938406434,65.7775221757,182.045058629
0.0161020442279,65.3784867174,181.769203275
0.017944998764,64.9873590231,181.484326917
0.0197223067501,64.6038607741,181.190717522
0.021431907482,64.2277136516,180.888663057
0.0230701686717,63.8586393369,180.57845149
0.0246319916889,63.4963595111,180.260370788
0.026110935705,63.1405958557,179.934708918
0.0274993652187,62.7910700518,179.601753847
0.0287886242498,62.4475037808,179.261793542
0.029969238919,62.1096187238,178.915115971
0.0310311481986,61.7771365621,178.5620091
0.0319639604085,61.4497789769,178.202760896
0.0327572306561,61.1272676497,177.837659328
0.033400752059,60.8093242615,177.466992361
