-0.00334355425537,36.7088814226,69.3327942301
-0.00304550589063,37.0679823302,68.9067611074
-0.00272204158489,37.4228264231,68.4852146352
-0.00237911680691,37.7735760764,68.0679323338
-0.00202363916497,38.1203936652,67.6546917237
-0.00166327020807,38.4634415645,67.2452703252
-0.00130617990614,38.8028821496,66.8394456589
-0.000960767294907,39.1388777954,66.4369952451
-0.000635364100305,39.4715908771,66.0376966044
-0.000337939982787,39.8011837698,65.641327257
-7.58281048824e-05,40.1278188485,65.2476647235
0.000144511999153,40.4516584884,64.8564865244
0.000317680569576,40.7728650646,64.4675701799
0.00043946355017,41.0916009522,64.0806932107
0.000506894115322,41.4080285262,63.695633137
0.000518250663777,41.7223101618,63.3121674794
0.000472996661352,42.0346082341,62.9300737582
0.000371671268757,42.3450851181,62.5491294939
0.000215742034015,42.6539031889,62.169112207
7.43199179131e-06,42.9612248218,61.7897994179
-0.000250466614064,43.2672123917,61.4109686469
-0.000554780871281,43.5720282737,61.0323974146
-0.000902138687837,43.875834843,60.6538632414
-0.00128913610645,44.1787944746,60.2751436477
-0.0017124856344,44.4810695437,59.8960161539
-0.00216914298292,44.7828224253,59.5162582805
-0.0026564115483,45.0842154946,59.1356475479
-0.00317202554596,45.3854111266,58.7539614766
-0.00371421389577,45.6865716965,58.3709775869
-0.00428174776601,45.9878595793,57.9864733993
-0.00487397516046,46.2894371502,57.6002264343
-0.00549084614245,46.5914667841,57.2120142123
-0.00613293230172,46.8941108563,56.8216142537
-0.00680144395438,47.1975317419,56.428804079
-0.00749824838412,47.5018918159,56.0333612085
-0.00822589223737,47.8073534534,55.6350631628
-0.00898763101709,48.1140790295,55.2336874622
-0.00978746851171,48.4222309163,54.8290116283
-0.0106302089716,48.7318104693,54.4208692423
-0.0115215249215,49.0422256834,54.009300471
-0.0124680436884,49.3527479062,53.5943930567
-0.013477456035,49.6626484854,53.1762347415
-0.0145586507306,49.9711987685,52.7549132676
-0.015721879461,50.2776701032,52.3305163771
-0.0169789571704,50.5813338372,51.9031318122
-0.0183435037348,50.8814613179,51.4728473151
-0.019831233735,51.1773238932,51.039750628
-0.0214603019759,51.4681929105,50.603929493
-0.02325171314,51.7533397175,50.1654716522
-0.0252298043522,52.0320356619,49.7244648479
-0.027422809084,52.3035520912,49.2809968223
-0.0298635091038,52.5671603531,48.8351553174
-0.0325899770692,52.8221317953,48.3870280755
-0.0356464042304,53.0677377652,47.9367028388
-0.0390839930257,53.3032496107,47.4842673493
-0.0429618692232,53.5279386792,47.0298093493
-0.0473479268564,53.7410763184,46.573416581
-0.0521566694735,53.941933876,46.1151767865
-0.057259751591,54.1297826995,45.655177708
-0.0626590441341,54.3038941366,45.1935070876
-0.0683422597038,54.4635395349,44.7302526676
-0.0742794899723,54.6079902421,44.26550219
-0.0804195956323,54.7365176057,43.7993433971
-0.0866868874495,54.8483929734,43.3318640311
-0.0929787231899,54.9428876928,42.8631518341
-0.099164808972,55.0192833658,42.3933060348
-0.10508906912,55.0771269562,41.9227231141
-0.110574853519,55.1162483021,41.4521164219
-0.115433911261,55.1364910027,40.982214723
-0.119478947836,55.1376986573,40.5137467821
-0.122538767498,55.1197148652,40.0474413643
-0.124474166157,55.0823832256,39.5840272341
-0.12519215398,55.0255473378,39.1242331566
-0.124656016225,54.9490508011,38.6687878965
-0.122889297996,54.8527372148,38.2184202186
-0.119972928492,54.736450178,37.7738588878
-0.116036066395,54.6000332902,37.3358326688
-0.111242434202,54.4433301504,36.9050703266
-0.105774576568,54.2661843581,36.4823006259
-0.099818498268,54.0684395125,36.0682523316
-0.0935506155623,53.8499392128,35.6636542085
-0.0871281436703,53.6105270584,35.2692350214
-0.0806832172729,53.3500466484,34.8857235352
-0.0743203974786,53.0683415822,34.5138485146
-0.068116839823,52.765255459,34.1543387245
-0.0622494982925,52.4406318781,33.8079229297
-0.0568348371815,52.0944818653,33.4751592721
-0.051836413143,51.7278131775,33.1555901327
-0.0472153768039,51.3420009211,32.8483835298
-0.0429323784304,50.9384207801,32.5527068933
-0.0389488026314,50.5184484381,32.2677276529
-0.03522751079,50.0834595789,31.9926132385
-0.0317332326113,49.6348298863,31.7265310801
-0.0284327146874,49.1739350441,31.4686486074
-0.0252947061934,48.702150736,31.2181332504
-0.022289839936,48.2208526458,30.9741524389
-0.0193904503993,47.7314164573,30.7358736027
-0.0165703583059,47.2352178543,30.5024641719
-0.0138046426708,46.7336325205,30.2730915761
-0.0110694156123,46.2280361397,30.0469232453
-0.00834161168984,45.7198043957,29.8231266094
-0.00559880181878,45.2103129723,29.6008690982
-0.00281904153353,44.7009375531,29.3793181415
1.92356647457e-05,44.1930538221,29.1576411694
