"Format","MoTeC CSV File",,,"Workbook","GPS"
"Venue","AutoX_FSA2015",,,"Worksheet","Worksheet (1)"
"Vehicle","GFR15e",,,"Vehicle Desc",""
"Driver","Tim Fritz",,,"Engine ID",""
"Device","ADL"
"Comment","AutoX",,,"Session",""
"Log Date","12.08.2015",,,"Origin Time","0,000","s"
"Log Time","19:23:36",,,"Start Time","0,000","s"
"Sample Rate","25,000","Hz",,"End Time","268,000","s"
"Duration","268,000","s",,"Start Distance","0","m"
"Range","No Lap (selection)",,,"End Distance","2073","m"


"Time","Giga DrivenDistance [m]","Giga VehicleSpeed [km/h]"
"s","m","km/h"


"118,400","143","48,0"
"118,440","143","47,7"
"118,480","144","47,6"
"118,520","144","47,6"
"118,560","145","47,4"
"118,600","145","47,9"
"118,640","146","47,5"
"118,680","147","46,3"
"118,720","147","46,2"
"118,760","148","46,8"
"118,800","148","47,4"
"118,840","148","48,0"
"118,880","149","47,8"
"118,920","149","47,9"
"118,960","150","48,4"
"119,000","151","48,7"
"119,040","151","49,2"
"119,080","152","48,8"
"119,120","152","48,8"
"119,160","153","48,3"
"119,200","153","48,1"
"119,240","154","48,6"
"119,280","155","48,7"
"119,320","155","48,6"
"119,360","156","49,1"
"119,400","156","49,2"
"119,440","156","49,6"
"119,480","157","49,8"
"119,520","157","49,8"
"119,560","158","50,7"
"119,600","159","51,0"
"119,640","159","51,6"
"119,680","160","52,0"
"119,720","160","52,4"
"119,760","161","53,3"
"119,800","162","53,6"
"119,840","162","54,6"
"119,880","163","55,1"
"119,920","163","55,9"
"119,960","164","56,7"
"120,000","165","57,6"
"120,040","165","58,6"
"120,080","166","58,8"
"120,120","166","59,4"
"120,160","167","59,8"
"120,200","168","60,5"
"120,240","169","60,6"
"120,280","170","61,1"
"120,320","170","61,6"
"120,360","171","62,0"
"120,400","171","62,4"
"120,440","172","62,9"
"120,480","173","63,5"
"120,520","173","64,5"
"120,560","174","64,8"
"120,600","175","65,6"
"120,640","175","66,4"
"120,680","176","66,7"
"120,720","177","67,0"
"120,760","178","68,6"
"120,800","179","69,6"
"120,840","179","70,8"
"120,880","180","71,0"
"120,920","180","70,8"
"120,960","181","69,2"
"121,000","182","68,7"
"121,040","183","66,8"
"121,080","184","65,0"
"121,120","184","63,7"
"121,160","185","62,6"
"121,200","186","61,1"
"121,240","186","60,8"
"121,280","187","59,6"
"121,320","187","59,6"
"121,360","188","59,2"
"121,400","189","58,6"
"121,440","190","58,5"
"121,480","191","58,8"
"121,520","191","58,7"
"121,560","192","58,9"
"121,600","192","59,0"
"121,640","193","58,8"
"121,680","194","58,6"
"121,720","194","58,8"
"121,760","195","59,0"
"121,800","196","58,6"
"121,840","196","58,4"
"121,880","197","57,6"
"121,920","197","57,6"
"121,960","198","57,6"
"122,000","199","57,8"
"122,040","199","57,4"
"122,080","200","57,6"
"122,120","200","57,6"
"122,160","201","58,2"
"122,200","202","58,2"
"122,240","203","58,5"
"122,280","204","58,2"
"122,320","204","58,0"
"122,360","205","58,2"
"122,400","205","58,2"
"122,440","205","58,1"
"122,480","206","58,0"
"122,520","206","58,1"
"122,560","207","58,0"
"122,600","208","57,8"
"122,640","209","57,5"
"122,680","210","58,0"
"122,720","210","59,2"
"122,760","211","59,9"
"122,800","211","60,9"
"122,840","212","61,5"
"122,880","213","62,4"
"122,920","213","62,6"
"122,960","214","63,2"
"123,000","215","62,9"
"123,040","216","63,8"
"123,080","217","64,3"
"123,120","217","65,0"
"123,160","218","65,2"
"123,200","218","65,6"
"123,240","219","65,8"
"123,280","220","65,6"
"123,320","220","66,3"
"123,360","221","66,4"
"123,400","222","66,6"
"123,440","223","66,5"
"123,480","224","66,3"
"123,520","224","67,0"
"123,560","225","67,4"
"123,600","226","68,0"
"123,640","227","68,0"
"123,680","228","68,4"
"123,720","228","68,6"
"123,760","229","69,5"
"123,800","230","69,6"
"123,840","231","69,8"
"123,880","232","70,0"
"123,920","232","70,8"
"123,960","233","71,4"
"124,000","234","71,7"
"124,040","234","71,8"
"124,080","235","72,7"
"124,120","235","73,2"
"124,160","236","74,1"
"124,200","237","74,9"
"124,240","238","75,4"
"124,280","239","76,8"
"124,320","239","77,3"
"124,360","240","78,2"
"124,400","241","79,2"
"124,440","242","79,6"
"124,480","243","80,4"
"124,520","244","81,2"
"124,560","245","81,6"
"124,600","246","82,4"
"124,640","247","82,8"
"124,680","248","83,3"
"124,720","249","84,0"
"124,760","250","84,7"
"124,800","251","85,6"
"124,840","252","86,3"
"124,880","253","86,6"
"124,920","253","87,0"
"124,960","254","87,8"
"125,000","255","88,1"
"125,040","256","87,9"
"125,080","257","86,8"
"125,120","258","85,7"
"125,160","259","84,4"
"125,200","260","82,2"
"125,240","261","80,8"
"125,280","262","79,3"
"125,320","263","78,4"
"125,360","264","76,1"
"125,400","265","75,0"
"125,440","266","73,0"
"125,480","267","71,8"
"125,520","267","71,2"
"125,560","268","69,4"
"125,600","269","68,4"
"125,640","269","66,6"
"125,680","270","65,6"
"125,720","270","64,8"
"125,760","271","64,0"
"125,800","272","62,9"
"125,840","273","62,5"
"125,880","274","61,4"
"125,920","274","61,2"
"125,960","275","60,3"
"126,000","275","60,1"
"126,040","276","59,3"
"126,080","277","58,8"
"126,120","277","58,7"
"126,160","278","58,3"
"126,200","278","57,6"
"126,240","279","57,2"
"126,280","280","56,8"
"126,320","280","56,9"
"126,360","281","56,8"
"126,400","282","56,8"
"126,440","282","56,5"
"126,480","283","55,9"
"126,520","283","55,5"
"126,560","284","54,6"
"126,600","285","54,2"
"126,640","285","53,7"
"126,680","286","53,0"
"126,720","286","52,5"
"126,760","287","52,0"
"126,800","288","51,8"
"126,840","288","52,0"
"126,880","289","52,1"
"126,920","289","52,6"
"126,960","290","52,5"
"127,000","291","52,2"
"127,040","291","52,4"
"127,080","292","52,2"
"127,120","292","52,9"
"127,160","293","53,1"
"127,200","294","53,3"
"127,240","294","54,0"
"127,280","295","54,0"
"127,320","295","54,8"
"127,360","296","55,6"
"127,400","296","56,1"
"127,440","297","56,7"
"127,480","298","56,6"
"127,520","298","57,8"
"127,560","299","58,4"
"127,600","299","58,7"
"127,640","300","58,7"
"127,680","301","59,2"
"127,720","301","58,6"
"127,760","302","58,9"
"127,800","303","58,6"
"127,840","303","58,3"
"127,880","304","57,8"
"127,920","304","57,6"
"127,960","305","58,0"
"128,000","306","58,5"
"128,040","307","58,6"
"128,080","308","58,6"
"128,120","308","58,1"
"128,160","309","57,9"
"128,200","309","57,9"
"128,240","310","57,8"
"128,280","311","57,6"
"128,320","311","57,6"
"128,360","312","57,6"
"128,400","312","57,4"
"128,440","313","57,4"
"128,480","314","57,2"
"128,520","314","57,1"
"128,560","315","56,8"
"128,600","316","57,0"
"128,640","316","56,8"
"128,680","317","56,6"
"128,720","317","56,4"
"128,760","318","56,0"
"128,800","319","56,2"
"128,840","319","56,0"
"128,880","320","55,8"
"128,920","320","55,6"
"128,960","321","55,4"
"129,000","321","55,1"
"129,040","322","55,2"
"129,080","323","55,2"
"129,120","323","55,2"
"129,160","324","54,6"
"129,200","325","54,4"
"129,240","325","54,6"
"129,280","326","54,4"
"129,320","326","54,2"
"129,360","327","53,4"
"129,400","328","53,3"
"129,440","328","53,5"
"129,480","329","53,0"
"129,520","329","52,8"
"129,560","330","52,2"
"129,600","330","52,0"
"129,640","331","52,1"
"129,680","332","51,8"
"129,720","332","51,7"
"129,760","333","51,6"
"129,800","333","51,8"
"129,840","334","51,7"
"129,880","335","51,6"
"129,920","335","52,0"
"129,960","336","51,7"
"130,000","336","51,4"
"130,040","337","51,2"
"130,080","338","51,8"
"130,120","338","52,2"
"130,160","339","52,1"
"130,200","339","52,5"
"130,240","340","52,6"
"130,280","341","52,6"
"130,320","341","53,2"
"130,360","342","54,2"
"130,400","342","54,6"
"130,440","342","55,0"
"130,480","343","55,2"
"130,520","343","55,2"
"130,560","344","55,8"
"130,600","345","56,2"
"130,640","345","56,6"
"130,680","346","57,0"
"130,720","346","57,6"
"130,760","347","58,0"
"130,800","348","59,0"
"130,840","349","59,9"
"130,880","350","60,3"
"130,920","350","61,4"
"130,960","351","61,9"
"131,000","351","63,0"
"131,040","352","63,8"
"131,080","353","65,1"
"131,120","353","66,0"
"131,160","354","67,3"
"131,200","355","68,2"
"131,240","356","69,6"
"131,280","357","70,4"
"131,320","357","71,5"
"131,360","358","72,4"
"131,400","359","73,0"
"131,440","360","74,0"
"131,480","361","74,7"
"131,520","361","75,5"
"131,560","362","76,6"
"131,600","363","77,0"
"131,640","364","78,1"
"131,680","365","78,5"
"131,720","365","79,1"
"131,760","366","79,7"
"131,800","367","80,0"
"131,840","368","79,8"
"131,880","369","78,7"
"131,920","370","78,4"
"131,960","371","77,4"
"132,000","372","76,4"
"132,040","373","76,0"
"132,080","374","75,2"
"132,120","374","74,4"
"132,160","375","73,0"
"132,200","376","71,9"
"132,240","377","71,0"
"132,280","378","69,6"
"132,320","378","68,4"
"132,360","379","66,9"
"132,400","379","66,4"
"132,440","380","65,0"
"132,480","381","64,0"
"132,520","381","62,6"
"132,560","382","61,6"
"132,600","383","60,7"
"132,640","384","59,4"
"132,680","385","59,0"
"132,720","385","57,2"
"132,760","386","56,8"
"132,800","386","55,4"
"132,840","387","55,2"
"132,880","388","53,6"
"132,920","388","51,0"
"132,960","389","49,9"
"133,000","389","48,8"
"133,040","389","47,3"
"133,080","390","46,1"
"133,120","390","46,0"
"133,160","391","45,6"
"133,200","392","44,7"
"133,240","392","43,7"
"133,280","393","42,6"
"133,320","393","41,8"
"133,360","394","41,2"
"133,400","394","40,3"
"133,440","394","39,4"
"133,480","395","38,9"
"133,520","395","37,8"
"133,560","396","37,4"
"133,600","396","37,3"
"133,640","396","37,0"
"133,680","397","37,0"
"133,720","397","36,7"
"133,760","398","36,8"
"133,800","398","36,4"
"133,840","398","35,8"
"133,880","399","35,5"
"133,920","399","35,1"
"133,960","400","34,7"
"134,000","400","34,6"
"134,040","400","34,9"
"134,080","401","34,9"
"134,120","401","34,6"
"134,160","402","34,4"
"134,200","402","34,4"
"134,240","402","33,9"
"134,280","403","34,2"
"134,320","403","34,6"
"134,360","404","35,1"
"134,400","404","35,5"
"134,440","404","36,2"
"134,480","405","36,8"
"134,520","405","37,7"
"134,560","406","38,1"
"134,600","406","38,6"
"134,640","406","39,6"
"134,680","407","40,6"
"134,720","407","40,8"
"134,760","408","40,8"
"134,800","408","42,2"
"134,840","408","42,9"
"134,880","409","43,4"
"134,920","409","44,2"
"134,960","410","44,5"
"135,000","411","45,1"
"135,040","411","46,0"
"135,080","412","45,9"
"135,120","412","47,0"
"135,160","413","47,5"
"135,200","413","48,4"
"135,240","413","48,4"
"135,280","414","49,1"
"135,320","414","49,9"
"135,360","415","50,8"
"135,400","416","51,8"
"135,440","416","53,0"
"135,480","417","54,2"
"135,520","417","55,4"
"135,560","418","56,5"
"135,600","419","57,8"
"135,640","419","58,9"
"135,680","420","60,2"
"135,720","420","61,6"
"135,760","421","62,8"
"135,800","422","63,6"
"135,840","423","64,4"
"135,880","424","65,4"
"135,920","424","66,4"
"135,960","425","66,9"
"136,000","426","68,4"
"136,040","427","69,2"
"136,080","428","69,4"
"136,120","428","70,5"
"136,160","429","71,8"
"136,200","430","72,8"
"136,240","431","74,0"
"136,280","432","74,7"
"136,320","432","75,8"
"136,360","433","76,2"
"136,400","434","77,0"
"136,440","435","77,6"
"136,480","436","78,0"
"136,520","436","79,4"
"136,560","437","79,6"
"136,600","438","80,2"
"136,640","439","80,8"
"136,680","440","81,4"
"136,720","440","82,2"
"136,760","441","82,8"
"136,800","442","83,3"
"136,840","443","84,5"
"136,880","444","84,2"
"136,920","445","85,3"
"136,960","446","85,6"
"137,000","447","86,2"
"137,040","448","87,2"
"137,080","449","87,6"
"137,120","450","87,3"
"137,160","451","86,8"
"137,200","452","86,3"
"137,240","453","85,2"
"137,280","454","83,7"
"137,320","454","82,4"
"137,360","455","80,2"
"137,400","456","79,4"
"137,440","457","77,7"
"137,480","458","75,4"
"137,520","458","72,9"
"137,560","459","71,0"
"137,600","460","69,8"
"137,640","461","68,3"
"137,680","462","67,2"
"137,720","462","66,6"
"137,760","463","65,4"
"137,800","464","63,0"
"137,840","465","61,4"
"137,880","466","59,7"
"137,920","466","57,9"
"137,960","467","55,2"
"138,000","467","52,0"
"138,040","468","52,0"
"138,080","469","51,6"
"138,120","469","52,2"
"138,160","470","51,6"
"138,200","470","50,9"
"138,240","471","50,2"
"138,280","472","49,6"
"138,320","472","48,9"
"138,360","473","48,5"
"138,400","473","47,8"
"138,440","473","47,6"
"138,480","474","47,6"
"138,520","474","47,1"
"138,560","475","47,0"
"138,600","475","47,1"
"138,640","476","47,1"
"138,680","477","47,0"
"138,720","477","46,4"
"138,760","478","46,1"
"138,800","478","45,9"
"138,840","478","45,1"
"138,880","479","44,5"
"138,920","479","44,4"
"138,960","480","44,2"
"139,000","481","43,6"
"139,040","481","43,5"
"139,080","482","43,8"
"139,120","482","43,6"
"139,160","483","43,3"
"139,200","483","43,5"
"139,240","483","43,4"
"139,280","484","43,1"
"139,320","484","43,0"
"139,360","485","42,7"
"139,400","485","42,9"
"139,440","486","43,3"
"139,480","487","43,9"
"139,520","487","44,3"
"139,560","488","44,7"
"139,600","488","45,4"
"139,640","488","45,9"
"139,680","489","45,4"
"139,720","489","45,4"
"139,760","490","45,7"
"139,800","490","48,3"
"139,840","491","48,8"
"139,880","492","49,4"
"139,920","492","49,4"
"139,960","493","48,8"
"140,000","493","48,6"
"140,040","493","48,8"
"140,080","494","49,0"
"140,120","494","49,0"
"140,160","495","48,4"
"140,200","495","48,1"
"140,240","496","48,1"
"140,280","497","49,2"
"140,320","497","49,5"
"140,360","498","49,4"
"140,400","498","49,2"
"140,440","499","49,2"
"140,480","500","50,2"
"140,520","500","50,8"
"140,560","501","51,5"
"140,600","501","52,0"
"140,640","501","52,3"
"140,680","502","52,9"
"140,720","502","53,3"
"140,760","503","54,0"
"140,800","504","54,7"
"140,840","504","55,4"
"140,880","505","55,9"
"140,920","505","56,8"
"140,960","506","57,1"
"141,000","507","57,4"
"141,040","508","58,5"
"141,080","509","58,8"
"141,120","509","59,4"
"141,160","510","60,0"
"141,200","510","60,3"
"141,240","511","60,6"
"141,280","512","60,6"
"141,320","512","59,8"
"141,360","513","59,6"
"141,400","514","59,0"
"141,440","514","58,6"
"141,480","515","58,4"
"141,520","515","58,1"
"141,560","516","57,6"
"141,600","517","56,8"
"141,640","517","56,0"
"141,680","518","56,0"
"141,720","518","55,8"
"141,760","519","55,4"
"141,800","520","55,2"
"141,840","520","55,0"
"141,880","521","54,8"
"141,920","521","54,8"
"141,960","522","54,4"
"142,000","523","55,3"
"142,040","523","56,1"
"142,080","524","56,4"
"142,120","524","56,3"
"142,160","525","56,6"
"142,200","526","56,8"
"142,240","526","57,6"
"142,280","527","58,2"
"142,320","527","58,7"
"142,360","528","59,2"
"142,400","529","59,8"
"142,440","530","61,0"
"142,480","531","62,0"
"142,520","531","62,9"
"142,560","532","63,8"
"142,600","533","65,0"
"142,640","533","66,0"
"142,680","534","67,2"
"142,720","534","68,1"
"142,760","535","69,0"
"142,800","536","70,1"
"142,840","537","70,7"
"142,880","538","71,4"
"142,920","538","72,5"
"142,960","539","73,2"
"143,000","540","73,9"
"143,040","541","74,5"
"143,080","542","75,2"
"143,120","543","75,9"
"143,160","544","76,8"
"143,200","545","77,4"
"143,240","545","78,0"
"143,280","546","78,4"
"143,320","546","78,9"
"143,360","547","78,6"
"143,400","548","76,2"
"143,440","549","75,5"
"143,480","550","72,9"
"143,520","551","69,7"
"143,560","552","68,3"
"143,600","552","66,6"
"143,640","553","64,5"
"143,680","554","63,4"
"143,720","554","62,4"
"143,760","555","60,8"
"143,800","556","59,4"
"143,840","557","58,0"
"143,880","558","56,4"
"143,920","558","55,0"
"143,960","559","53,5"
"144,000","559","52,0"
"144,040","559","50,1"
"144,080","560","48,4"
"144,120","560","46,8"
"144,160","561","44,9"
"144,200","562","43,5"
"144,240","562","41,8"
"144,280","563","40,2"
"144,320","563","40,0"
"144,360","564","39,1"
"144,400","564","38,8"
"144,440","564","38,1"
"144,480","565","37,8"
"144,520","565","37,5"
"144,560","566","37,3"
"144,600","566","37,0"
"144,640","566","36,9"
"144,680","567","36,5"
"144,720","567","36,7"
"144,760","568","36,8"
"144,800","568","36,8"
"144,840","568","36,4"
"144,880","569","36,0"
"144,920","569","35,6"
"144,960","570","35,8"
"145,000","570","35,8"
"145,040","570","35,6"
"145,080","571","35,5"
"145,120","571","35,3"
"145,160","572","35,1"
"145,200","572","35,3"
"145,240","572","36,0"
"145,280","573","36,2"
"145,320","573","36,2"
"145,360","574","36,4"
"145,400","574","36,5"
"145,440","574","37,2"
"145,480","575","38,1"
"145,520","575","38,4"
"145,560","576","38,6"
"145,600","576","39,1"
"145,640","576","40,3"
"145,680","577","40,9"
"145,720","577","41,6"
"145,760","578","42,2"
"145,800","578","42,4"
"145,840","578","43,1"
"145,880","579","44,1"
"145,920","579","44,6"
"145,960","580","45,4"
"146,000","581","45,9"
"146,040","581","46,8"
"146,080","582","48,0"
"146,120","582","49,0"
"146,160","583","49,8"
"146,200","583","50,6"
"146,240","584","51,6"
"146,280","585","52,6"
"146,320","585","53,5"
"146,360","586","53,9"
"146,400","586","54,8"
"146,440","587","56,0"
"146,480","588","56,4"
"146,520","588","56,7"
"146,560","589","56,4"
"146,600","589","55,2"
"146,640","590","54,6"
"146,680","591","53,5"
"146,720","591","52,6"
"146,760","592","52,0"
"146,800","592","51,2"
"146,840","592","50,8"
"146,880","593","50,6"
"146,920","593","50,2"
"146,960","594","50,4"
"147,000","595","50,3"
"147,040","595","50,7"
"147,080","596","50,5"
"147,120","596","50,3"
"147,160","597","50,8"
"147,200","598","51,6"
"147,240","598","52,2"
"147,280","599","52,5"
"147,320","599","52,2"
"147,360","600","53,0"
"147,400","601","52,6"
"147,440","601","52,4"
"147,480","602","51,9"
"147,520","602","51,6"
"147,560","603","51,4"
"147,600","603","50,9"
"147,640","604","50,0"
"147,680","605","49,1"
"147,720","605","47,6"
"147,760","606","46,6"
"147,800","606","45,6"
"147,840","606","45,0"
"147,880","607","44,2"
"147,920","607","43,6"
"147,960","608","43,0"
"148,000","609","42,2"
"148,040","609","41,8"
"148,080","610","42,0"
"148,120","610","41,6"
"148,160","611","41,6"
"148,200","611","41,6"
"148,240","611","41,8"
"148,280","612","41,8"
"148,320","612","41,5"
"148,360","613","41,0"
"148,400","613","41,0"
"148,440","613","41,6"
"148,480","614","41,6"
"148,520","614","41,9"
"148,560","615","42,6"
"148,600","615","43,1"
"148,640","616","43,7"
"148,680","617","45,0"
"148,720","617","45,6"
"148,760","618","46,5"
"148,800","618","47,4"
"148,840","618","48,1"
"148,880","619","48,6"
"148,920","619","49,4"
"148,960","620","49,6"
"149,000","621","49,1"
"149,040","621","49,1"
"149,080","622","49,5"
"149,120","622","49,2"
"149,160","623","49,3"
"149,200","623","50,0"
"149,240","624","49,8"
"149,280","625","49,6"
"149,320","625","49,6"
"149,360","626","49,4"
"149,400","626","49,8"
"149,440","626","50,6"
"149,480","627","51,2"
"149,520","627","51,5"
"149,560","628","51,8"
"149,600","629","52,4"
"149,640","629","52,2"
"149,680","630","52,1"
"149,720","630","52,0"
"149,760","631","53,6"
"149,800","632","54,4"
"149,840","632","54,2"
"149,880","633","54,3"
"149,920","633","56,1"
"149,960","634","57,0"
"150,000","635","57,4"
"150,040","635","58,4"
"150,080","636","58,4"
"150,120","636","58,6"
"150,160","637","60,5"
"150,200","638","61,4"
"150,240","639","62,0"
"150,280","640","62,8"
"150,320","640","63,7"
"150,360","641","64,7"
"150,400","641","65,7"
"150,440","642","66,4"
"150,480","643","67,6"
"150,520","643","68,4"
"150,560","644","69,2"
"150,600","645","70,9"
"150,640","646","72,0"
"150,680","647","73,1"
"150,720","647","73,6"
"150,760","648","73,2"
"150,800","649","71,9"
"150,840","650","71,2"
"150,880","651","70,6"
"150,920","651","68,7"
"150,960","652","68,0"
"151,000","653","67,3"
"151,040","654","66,3"
"151,080","655","65,2"
"151,120","655","64,6"
"151,160","656","63,5"
"151,200","657","62,8"
"151,240","657","62,4"
"151,280","658","61,4"
"151,320","658","60,3"
"151,360","659","59,4"
"151,400","660","58,3"
"151,440","660","56,7"
"151,480","661","55,4"
"151,520","661","54,6"
"151,560","662","53,2"
"151,600","663","51,6"
"151,640","663","50,6"
"151,680","664","49,1"
"151,720","664","48,4"
"151,760","665","47,8"
"151,800","665","46,6"
"151,840","666","45,9"
"151,880","667","44,3"
"151,920","667","43,8"
"151,960","668","42,8"
"152,000","668","41,2"
"152,040","668","40,2"
"152,080","669","38,3"
"152,120","669","37,9"
"152,160","670","37,2"
"152,200","670","36,6"
"152,240","670","35,6"
"152,280","671","35,0"
"152,320","671","34,6"
"152,360","672","34,0"
"152,400","672","33,6"
"152,440","672","33,2"
"152,480","673","32,8"
"152,520","673","32,2"
"152,560","674","32,1"
"152,600","674","32,4"
"152,640","674","32,4"
"152,680","675","32,3"
"152,720","675","32,5"
"152,760","675","33,1"
"152,800","675","33,0"
"152,840","675","32,8"
"152,880","676","33,0"
"152,920","676","33,2"
"152,960","677","33,4"
"153,000","677","33,5"
"153,040","677","34,1"
"153,080","678","34,5"
"153,120","678","34,9"
"153,160","679","34,8"
"153,200","679","35,1"
"153,240","679","35,6"
"153,280","680","36,0"
"153,320","680","36,8"
"153,360","681","37,4"
"153,400","681","38,4"
"153,440","681","39,3"
"153,480","682","40,6"
"153,520","682","41,7"
"153,560","683","43,1"
"153,600","684","44,3"
"153,640","684","46,0"
"153,680","685","47,2"
"153,720","685","48,4"
"153,760","686","50,1"
"153,800","686","51,1"
"153,840","687","52,0"
"153,880","688","53,0"
"153,920","688","53,8"
"153,960","689","54,6"
"154,000","689","55,4"
"154,040","690","55,8"
"154,080","691","56,1"
"154,120","691","56,2"
"154,160","692","56,6"
"154,200","692","56,7"
"154,240","693","56,7"
"154,280","694","57,4"
"154,320","694","57,4"
"154,360","695","58,0"
"154,400","695","58,1"
"154,440","696","58,2"
"154,480","697","58,9"
"154,520","697","59,2"
"154,560","698","59,9"
"154,600","698","60,5"
"154,640","699","61,5"
"154,680","700","62,0"
"154,720","700","63,0"
"154,760","701","63,8"
"154,800","702","64,7"
"154,840","703","65,6"
"154,880","704","66,4"
"154,920","704","67,2"
"154,960","705","67,9"
"155,000","706","68,6"
"155,040","706","69,3"
"155,080","707","69,8"
"155,120","707","70,6"
"155,160","708","71,2"
"155,200","709","71,7"
"155,240","710","72,4"
"155,280","711","73,2"
"155,320","712","73,4"
"155,360","713","73,8"
"155,400","714","74,1"
"155,440","715","74,1"
"155,480","716","74,6"
"155,520","716","74,9"
"155,560","717","75,2"
"155,600","718","75,4"
"155,640","719","75,4"
"155,680","720","75,8"
"155,720","720","75,6"
"155,760","721","76,1"
"155,800","722","76,2"
"155,840","723","76,6"
"155,880","724","76,6"
"155,920","724","76,6"
"155,960","725","77,3"
"156,000","726","77,4"
"156,040","727","77,4"
"156,080","728","78,2"
"156,120","728","78,0"
"156,160","729","78,2"
"156,200","730","77,8"
"156,240","731","77,4"
"156,280","732","76,9"
"156,320","732","75,6"
"156,360","733","74,0"
"156,400","734","72,9"
"156,440","735","72,1"
"156,480","736","71,2"
"156,520","736","69,4"
"156,560","737","68,6"
"156,600","738","67,6"
"156,640","739","66,6"
"156,680","740","65,3"
"156,720","740","64,9"
"156,760","741","64,7"
"156,800","742","64,2"
"156,840","743","63,4"
"156,880","744","62,6"
"156,920","744","62,1"
"156,960","745","62,0"
"157,000","745","61,2"
"157,040","746","60,6"
"157,080","747","60,7"
"157,120","747","60,7"
"157,160","748","60,8"
"157,200","749","61,0"
"157,240","749","61,4"
"157,280","750","61,4"
"157,320","750","61,6"
"157,360","751","62,2"
"157,400","752","62,6"
"157,440","753","63,2"
"157,480","754","63,7"
"157,520","754","64,3"
"157,560","755","64,5"
"157,600","756","65,4"
"157,640","756","65,9"
"157,680","757","66,5"
"157,720","757","66,4"
"157,760","758","66,4"
"157,800","759","66,6"
"157,840","760","66,5"
"157,880","761","66,2"
"157,920","761","65,6"
"157,960","762","65,1"
"158,000","763","65,1"
"158,040","763","64,8"
"158,080","764","64,5"
"158,120","764","64,6"
"158,160","765","64,5"
"158,200","766","64,2"
"158,240","767","64,2"
"158,280","768","63,7"
"158,320","768","64,0"
"158,360","769","63,4"
"158,400","770","63,4"
"158,440","771","63,2"
"158,480","772","63,0"
"158,520","772","62,4"
"158,560","773","62,1"
"158,600","773","62,6"
"158,640","774","62,0"
"158,680","775","61,9"
"158,720","775","61,6"
"158,760","776","62,1"
"158,800","777","61,8"
"158,840","777","61,1"
"158,880","778","60,2"
"158,920","778","59,4"
"158,960","779","59,2"
"159,000","780","60,2"
"159,040","781","59,7"
"159,080","782","59,8"
"159,120","782","58,8"
"159,160","783","58,4"
"159,200","783","60,0"
"159,240","784","60,4"
"159,280","785","60,0"
"159,320","785","59,7"
"159,360","786","59,2"
"159,400","786","58,6"
"159,440","787","58,0"
"159,480","788","58,5"
"159,520","788","58,1"
"159,560","789","58,5"
"159,600","790","58,4"
"159,640","790","58,0"
"159,680","791","58,0"
"159,720","791","58,0"
"159,760","792","57,9"
"159,800","793","57,4"
"159,840","793","57,2"
"159,880","794","56,7"
"159,920","794","56,6"
"159,960","795","56,7"
"160,000","796","56,9"
"160,040","797","57,4"
"160,080","798","57,4"
"160,120","798","57,5"
"160,160","799","57,1"
"160,200","799","57,1"
"160,240","800","56,2"
"160,280","801","56,1"
"160,320","801","55,7"
"160,360","802","55,5"
"160,400","802","54,8"
"160,440","803","54,5"
"160,480","804","54,0"
"160,520","804","53,7"
"160,560","805","53,0"
"160,600","805","53,0"
"160,640","806","52,0"
"160,680","807","51,6"
"160,720","807","51,3"
"160,760","808","50,9"
"160,800","808","50,6"
"160,840","808","50,4"
"160,880","809","49,8"
"160,920","809","49,6"
"160,960","810","49,5"
"161,000","811","49,2"
"161,040","811","49,2"
"161,080","812","48,5"
"161,120","812","47,9"
"161,160","813","47,9"
"161,200","813","47,8"
"161,240","814","47,8"
"161,280","815","47,2"
"161,320","815","46,8"
"161,360","816","47,2"
"161,400","816","46,6"
"161,440","816","46,4"
"161,480","817","46,9"
"161,520","817","46,7"
"161,560","818","46,8"
"161,600","818","47,0"
"161,640","819","47,1"
"161,680","820","48,0"
"161,720","820","48,1"
"161,760","821","48,3"
"161,800","821","48,3"
"161,840","822","48,9"
"161,880","823","49,2"
"161,920","823","49,5"
"161,960","824","50,2"
"162,000","824","50,1"
"162,040","824","50,8"
"162,080","825","51,0"
"162,120","825","51,4"
"162,160","826","52,6"
"162,200","827","53,0"
"162,240","827","53,8"
"162,280","828","53,8"
"162,320","828","53,3"
"162,360","829","52,3"
"162,400","830","51,6"
"162,440","830","51,0"
"162,480","831","50,2"
"162,520","831","48,9"
"162,560","832","48,1"
"162,600","832","46,8"
"162,640","832","45,6"
"162,680","833","44,6"
"162,720","833","43,7"
"162,760","834","43,4"
"162,800","835","43,0"
"162,840","835","42,3"
"162,880","836","41,8"
"162,920","836","41,4"
"162,960","837","41,1"
"163,000","837","41,0"
"163,040","837","40,7"
"163,080","838","40,6"
"163,120","838","40,7"
"163,160","839","40,4"
"163,200","839","40,3"
"163,240","839","40,0"
"163,280","840","39,6"
"163,320","840","39,4"
"163,360","841","39,3"
"163,400","841","39,0"
"163,440","841","38,6"
"163,480","842","38,6"
"163,520","842","38,1"
"163,560","843","37,7"
"163,600","844","37,6"
"163,640","844","37,6"
"163,680","845","37,6"
"163,720","845","37,4"
"163,760","846","37,6"
"163,800","846","37,3"
"163,840","846","37,1"
"163,880","847","38,4"
"163,920","847","39,4"
