"Format","MoTeC CSV File",,,"Workbook","GPS"
"Venue","Spielberg Autocross",,,"Worksheet","Worksheet (1)"
"Vehicle","GFR16e",,,"Vehicle Desc",""
"Driver","Rainer Pfeffer",,,"Engine ID",""
"Device","ADL"
"Comment","Autocross",,,"Session","2016"
"Log Date","03.08.2016",,,"Origin Time","0,000","s"
"Log Time","16:48:24",,,"Start Time","0,020","s"
"Sample Rate","20,000","Hz",,"End Time","2141,970","s"
"Duration","2141,950","s",,"Start Distance","0","m"
"Range","No Lap (selection)",,,"End Distance","2365","m"


"Time","GPS Latitude","GPS Longitude","GPS Altitude","GPS Sats Used"
"s","deg","deg","m",""


"5,950","47,2205416","14,7613083","692,7","9"
"6,000","47,2205416","14,7613083","692,7","9"
"6,050","47,2205416","14,7613083","692,7","9"
"6,100","47,2205416","14,7613083","692,7","9"
"6,150","47,2205416","14,7613083","692,7","9"
"6,200","47,2205416","14,7613083","692,7","9"
"6,250","47,2205416","14,7613083","692,7","9"
"6,300","47,2205416","14,7613083","692,7","9"
"6,350","47,2205416","14,7613083","692,7","9"
"6,400","47,2205416","14,7613083","692,7","9"
"6,450","47,2205416","14,7613083","692,7","9"
"6,500","47,2205416","14,7613083","692,7","9"
"6,550","47,2205416","14,7613083","692,7","9"
"6,600","47,2205416","14,7613083","692,7","9"
"6,650","47,2205416","14,7613083","692,7","9"
"6,700","47,2205416","14,7613083","692,7","9"
"6,750","47,2205416","14,7613083","692,7","9"
"6,800","47,2205416","14,7613083","692,7","9"
"6,850","47,2205416","14,7613083","692,7","9"
"6,900","47,2205416","14,7613083","692,7","9"
"6,950","47,2205416","14,7613083","692,7","9"
"7,000","47,2205416","14,7613083","692,7","9"
"7,050","47,2205416","14,7613083","692,7","9"
"7,100","47,2205416","14,7613083","692,7","9"
"7,150","47,2205416","14,7613083","692,7","9"
"7,200","47,2205416","14,7613083","692,7","9"
"7,250","47,2205416","14,7613083","692,7","9"
"7,300","47,2205416","14,7613083","692,7","9"
"7,350","47,2205416","14,7613083","692,7","9"
"7,400","47,2205416","14,7613083","692,7","9"
"7,450","47,2205416","14,7613083","692,7","9"
"7,500","47,2205416","14,7613083","692,7","9"
"7,550","47,2205416","14,7613083","692,7","9"
"7,600","47,2205416","14,7613083","692,7","9"
"7,650","47,2205416","14,7613083","692,7","9"
"7,700","47,2205416","14,7613083","692,7","9"
"7,750","47,2205416","14,7613083","692,7","9"
"7,800","47,2205416","14,7613083","692,7","9"
"7,850","47,2205416","14,7613083","692,7","9"
"7,900","47,2205416","14,7613083","692,7","9"
"7,950","47,2205416","14,7613083","692,7","9"
"8,000","47,2205416","14,7613083","692,7","9"
"8,050","47,2205416","14,7613083","692,7","9"
"8,100","47,2205416","14,7613083","692,7","9"
"8,150","47,2205416","14,7613083","692,7","9"
"8,200","47,2205416","14,7613083","692,7","9"
"8,250","47,2205416","14,7613083","692,7","9"
"8,300","47,2205416","14,7613083","692,7","9"
"8,350","47,2205416","14,7613083","692,7","9"
"8,400","47,2205416","14,7613083","692,7","9"
"8,450","47,2205416","14,7613083","692,7","9"
"8,500","47,2205416","14,7613083","692,7","9"
"8,550","47,2205416","14,7613083","692,7","9"
"8,600","47,2205416","14,7613083","692,7","9"
"8,650","47,2205416","14,7613083","692,7","9"
"8,700","47,2205416","14,7613083","692,7","9"
"8,750","47,2205416","14,7613083","692,7","9"
"8,800","47,2205416","14,7613083","692,7","9"
"8,850","47,2205408","14,7613083","692,7","9"
